TITLE,OPEN_DT,CMT_SCORE
400번의 구타,2016-04-13,-0.0165
죽지않아,2013-08-08,-0.3529
엘리스 헤지나,2017-12-07,0.8
배드 블러드,2013-04-24,0.0667
코리올라누스,2016-11-10,0.8333
파일 : 4022일의 사육,2015-12-10,0.2105
에드워드,2017-12-07,0.5455
덫: 치명적인 유혹,2015-09-17,-0.0714
사랑의 묘약,2013-03-09,1.5
개인교수 2014,2014-10-08,0.0
나는 증인이다,2016-09-14,0.12
쌍자신투,2014-10-16,0.2763
시베리아 횡단열차: 대탈주,2014-10-23,0.0
진링의 13소녀,2013-11-14,-0.0635
딜쿠샤,2016-11-24,0.6154
트러블 메이커,2014-01-09,0.1667
친애하는 우리 아이,2018-11-01,-0.1429
신검전설,2013-07-24,0.1148
마드모아젤 C,2014-01-02,0.0526
레바논 감정,2014-02-27,0.0435
브레인 온 파이어,2017-12-07,0.1786
리버 로드,2017-03-30,0.2093
"10,000km(만 킬로미터)",2015-07-16,0.5333
음모자들,2014-06-12,0.25
밀월도 가는 길,2012-03-08,0.4444
유키와 니나,2010-07-15,-0.25
세비야의 이발사,2015-02-04,-2.0
성난 화가,2015-06-18,-0.1667
공각기동대 신극장판,2017-04-20,-0.025
슬리핑 뷰티,2011-10-20,0.1667
술이 깨면 집에 가자,2012-07-12,0.3846
제프 벡 로니스콧 라이브,2010-07-22,0.5556
비키니 대작전,2013-09-06,1.3333
호스틸,2018-08-23,-0.2
개: dog eat dog,2015-03-05,0.0822
쎄븐 플로어,2014-09-15,0.6667
사랑은 당신,2013-11-28,0.6471
철의 꿈,2014-11-13,-0.8333
버블 패밀리,2018-12-20,0.6667
바바라,2013-03-21,0.5455
바라: 축복,2014-06-05,0.4615
파라노말액티비티-도쿄나이트,2011-12-01,0.0909
리틀 디제이,2010-03-11,0.3846
노르마,2018-03-03,0.0
슈퍼스톰,2014-05-15,0.1667
테레즈 데케루,2014-12-04,0.2
시크릿,2013-08-29,0.6
리저너블 다우트,2014-10-02,-0.0476
랑랑 라이브 인 런던,2014-03-27,0.3333
"소설, 영화와 만나다",2013-11-21,0.7857
사랑에 미치다,2016-08-31,0.6
넬리,2017-08-24,0.4286
나의 연기 워크샵,2017-12-28,0.2105
애니멀 타운,2011-03-10,0.4
맥베스,2018-10-07,
희망의 별 - 이퀘지레템바,2010-10-07,0.6667
샤크 스톰,2014-09-24,-0.2083
어둔 밤,2018-09-06,1.2857
극장판 프리! ? 타임리스 메들리 - 약속,2018-04-12,-0.1053
"춘천, 춘천",2018-09-26,0.7
산하고인,2016-03-10,0.3636
하이 스트렁,2018-01-04,0.3696
범죄의 제국,2015-08-06,0.3
아이디: 에이,2012-11-22,0.25
평범한 날들,2011-09-29,0.35
엣지 오브 타임,2014-08-14,-0.0213
S 중독자의 고백,2011-12-29,0.0
비치온더비치,2016-12-08,0.2195
숲의 전설,2014-07-24,0.7308
얼굴도둑,2016-05-19,0.2857
헛소동,2017-07-27,0.6667
하숙집 2,2016-01-07,0.0
극장판 프리! ? 타임리스 메들리 - 인연,2018-04-12,-0.0455
오목소녀,2018-05-24,1.2
더 트리,2012-09-13,0.0
좋은 친구들,2013-03-28,0.2653
맨 온 와이어,2010-02-04,0.1429
데이빗 린치: 아트 라이프,2017-09-21,0.4444
푸른 수염,2010-04-01,0.2
체르노빌 다이어리,2014-02-13,-0.1
할리우드 폭로전,2014-02-06,0.102
"열여덟, 열아홉",2012-03-01,0.2162
나는 야한 여자가 좋다 2,2014-10-01,-0.6667
뽕똘,2011-08-25,0.3333
히치하이크,2019-03-14,0.0
특수부대 전랑2,2017-11-30,0.0417
카이츠,2013-10-24,0.2637
해원,2018-05-10,-0.5455
스톰 둠스데이,2014-10-01,0.1
나비와 바다,2013-01-24,0.0588
노아-40일간의 기적,2014-08-13,-0.0769
위험한 유혹 - 추억이 떠나면 외로움만 남는다,2014-09-17,-0.5
떡,2014-08-06,0.75
모두의 천사 가디,2015-05-07,1.52
이고르와 학의 여행,2013-08-01,1.4
기타가 웃는다,2011-11-17,0.7736
모터웨이: 분노의 질주,2012-12-06,-0.4
노블,2015-10-01,0.24
콜로니 : 지구 최후의 날,2014-02-13,-0.1292
빙봉협: 중생지문,2014-08-06,-0.1111
끌로끌로,2012-10-04,0.0
안개 속 소녀,2018-12-06,0.042
폴링,2016-03-24,0.175
영화판,2012-12-06,0.2927
퍼머넌트 노바라,2010-11-04,4.0
만담강호,2017-03-22,0.1034
이웃집 남자,2010-03-18,0.0
화이팅 패밀리,2012-09-13,0.0
볼쇼이 바빌론,2016-08-25,0.4643
콘돌은 날아간다,2013-05-30,-0.4615
붓다:싯다르타 왕자의 모험,2013-05-17,0.0
존 라베 : 난징 대학살,2014-03-20,-0.0935
분신사바-저주의 시작,2014-09-30,-0.0968
극장판 헌터X헌터 : 더 라스트 미션,2014-05-22,0.1354
토스카,2017-11-19,
폴 다이어리,2013-05-30,0.2857
"쿠미코, 더 트레저 헌터",2016-01-14,0.2414
시실리 : 피의 전쟁,2014-08-20,0.0
사사건건,2010-01-21,0.0
뽕2014,2014-12-11,0.5
포항,2019-02-27,-1.25
산타모니카 인 러브,2018-05-31,2.0
"시발, 놈: 인류의 시작",2016-08-18,0.3846
토스카,2018-11-18,
극장판 진격의 거인 2기: 각성의 포효,2018-10-31,0.2381
안드레아 세니에,2013-01-19,0.5714
경계,2016-06-30,0.25
마이애미 대침몰,2014-09-04,0.2
언더 더 트리,2018-11-08,0.125
멋진 녀석들,2013-06-05,0.1571
마사의 부엌,2017-10-26,0.0
내가 사는 세상,2019-03-07,-0.2
한밤의 아이들,2015-07-02,0.2727
낭만파 남편의 편지,2013-09-12,0.1935
야근 대신 뜨개질,2016-11-17,0.4348
퍼즐,2018-02-22,0.0811
스위니,2014-04-17,-0.0641
스페이드의 여왕,2019-02-03,
18: 우리들의 성장 느와르,2014-08-14,0.2632
전장의 묵시록,2014-09-17,0.2
토스카,2015-04-01,
징기스칸 2014,2014-03-20,-0.1154
스티븐 시걸의 CIA,2014-03-20,-0.2857
클로즈드 노트,2011-04-14,-0.0484
신의 선물,2014-04-10,0.3636
안나 카레니나,2018-06-29,
다크 스페이스,2013-10-10,-0.0781
"안녕, 투이",2014-11-27,-0.4286
인어전설,2018-11-15,0.3333
예고살인자,2014-05-08,-0.6667
자이언트 몽키,2014-08-27,-0.0588
사쿠라다 리셋 ?전편-,2017-11-02,-0.7143
오란고교 호스트부,2013-03-14,-0.0851
사샤,2013-03-14,-0.375
락 앤 러브,2012-08-30,0.6667
삼생삼세 십리도화,2018-01-18,0.0533
파란입이 달린 얼굴,2018-01-18,-0.6667
사쿠라다 리셋 ?후편-,2017-11-02,0.3333
명검,2014-09-04,0.4286
미녀들의 전쟁,2010-06-24,0.0
장기왕 : 가락시장 레볼루션,2017-02-02,0.3333
페어리,2012-12-20,1.8571
프란체스코와 교황,2012-05-17,0.5
노인과 바다,2014-06-28,-0.6667
행복한 울릉인,2010-02-25,-0.4
미션 이스탄불,2017-08-17,0.4
듀엣,2012-04-19,0.25
몬스터즈,2014-05-29,-0.054
하쿠나 마타타 - 지라니 이야기,2010-12-09,0.5
부다페스트 로큰롤,2018-12-20,0.6
닌자2: 섀도우 어쌔신,2014-10-16,0.5714
춘하추동 로맨스,2014-12-04,0.5556
꽃찌: 독이 있는 사랑,2018-08-23,-0.25
닷핵퀀텀 : 숨겨진 몬스터의 비밀,2011-08-18,-0.1154
엔젤페이스,2019-03-14,-1.0
알라마르,2011-05-19,0.6667
포화속의 우정,2014-02-27,0.0267
슈퍼 사이클론 스톰,2014-08-27,0.0
달사람,2014-11-13,0.0
거짓말 2014,2014-10-22,0.375
신선조-낭인,2014-10-29,1.0
에이지 오브 다이노소어,2014-10-15,0.0
더 이클립스,2013-06-05,0.1
어느 비행사에 대한 추억,2013-05-16,0.2524
파리의 도둑고양이,2012-04-26,0.1667
크레이지 호스,2012-04-19,1.0
"파리오페라 발레의 별, 아녜스",2014-12-10,2.0
청풍자,2014-10-16,0.2281
야쿠자-피의 전쟁,2014-10-29,1.0
아야의 밤엔 사랑이 필요해,2014-08-14,1.3333
페이 더 고스트,2016-11-30,-0.0417
JSA 남북공동초등학교,2016-01-21,0.2667
화이트 스톰,2014-02-20,0.5556
은밀한 가족,2014-04-10,0.0909
유신의 추억-다카키 마사오의 전성시대,2012-11-22,-0.0758
무서운 집,2015-07-30,-0.1429
공각기동대 S.A.C - Solid State Society,2013-05-23,0.44
늦여름,2018-10-25,0.0
나는 야한 여자가 좋다 3,2015-03-26,
짐승의 끝,2011-03-17,0.0
에일리언 비키니,2011-08-25,0.3077
킥 오프,2010-07-08,0.1724
렛 미 아웃,2013-08-15,0.25
뮤직 네버 스탑,2011-10-27,0.2281
일대고수,2014-02-27,0.0
고향이 어디세요,2017-11-09,0.022
거미의 땅,2016-01-14,0.1818
그림자 애인,2013-04-25,0.3256
짐작보다 따뜻하게,2016-05-19,0.4
아포칼립스 2014,2014-09-03,0.1429
어메이징 뮤턴트,2014-09-03,-0.1463
런어웨이 걸,2014-10-30,0.0138
나쁜 피,2012-11-01,0.0794
루이자 밀러,2018-11-03,
코인라커,2015-05-28,0.3333
행복의 나라,2018-07-19,-0.3
"자, 이제 댄스타임",2014-06-26,0.2727
코지 판 투테,2018-10-06,0.0
메콩호텔,2014-02-13,0.7778
콜드 인 줄라이,2014-11-27,0.24
